generation,i,fitness,hash,mom_hash,dad_hash,values
0,0,4.139771329097702,2623810242861087383,0,0,-1.1190084518352776  0.9716373103262654
0,1,6.110058232204214,-7744676633037343877,0,0,1.2711049802012653  -1.2218751889242014
0,2,10.217669928085124,7726064120743004112,0,0,1.7897103482664605  4.053796065001954
0,3,13.296619249879098,8587368453072071172,0,0,5.345903737999997  3.118981019177035
0,4,14.645961473486627,-8204466202715689415,0,0,2.625972338731593  -6.880187365845444
0,5,15.361909728868477,-5605702167235918821,0,0,5.989007962524795  -6.776682230795863
0,6,15.61285011648937,2973005612634569321,0,0,5.950809647761723  -7.2181092546980565
0,7,15.714332551810855,4174820085472022043,0,0,8.002883877428275  3.378300854635725
0,8,15.935970352464098,-4124012872192558699,0,0,-7.870320666546846  -3.5627067824456944
0,9,16.11005182542106,7483753716430257166,0,0,6.873933139817993  6.766442029938496
0,10,16.354957208010163,8289739737125515433,0,0,-8.994523300813327  -7.996987627053642
0,11,16.488707964295887,2678715996244363790,0,0,-7.790830585839068  5.305829192375299
0,12,17.008581489683497,811309384489749554,0,0,-10.1419461655668  -4.224900763030114
0,13,17.08482315808197,5089998857595527253,0,0,5.837345228942901  -8.374607549981555
0,14,17.11227028271643,-1437984921921347757,0,0,2.2873970821774776  -9.670389769438025
0,15,17.212455475281725,-5639862484890002325,0,0,-5.249057475170289  -8.630157890070365
0,16,17.331262344636706,-4056608799423631381,0,0,5.838074240167138  10.185225068613072
0,17,17.616304273257942,1619658166109010754,0,0,10.409762141042428  -0.6783929441588654
0,18,17.714472260996388,4075668388200686440,0,0,6.60049241066082  -8.80181734969758
0,19,17.855742954361148,4493287819172872078,0,0,12.210571302340888  -1.196056816672737
0,20,18.009505119552095,-6810259736212135366,0,0,0.8856061848519232  15.05262806656497
0,21,18.166654398041587,7961221768642299301,0,0,-12.950902538825375  -1.7044957291609322
0,22,18.371950956552013,-7790480395804853199,0,0,12.028858117359725  -8.219584844110535
0,23,18.504209358412503,-5169993796327000841,0,0,-1.8940447650072514  14.812416567020932
0,24,18.53852438284342,-2134956625696022374,0,0,11.08212874912639  -12.915524445627526
0,25,18.55161371971913,643362365266833679,0,0,-4.759125048067858  -14.00224913117249
0,26,18.988157877481488,-3610208558828683441,0,0,7.625937417711427  -10.37593517277061
0,27,19.020659386281356,-5657642726169959544,0,0,-9.915381928523153  10.379092178138357
0,28,19.050295992866133,-7087368251446025773,0,0,2.266512808446187  13.344046970532062
0,29,19.270614840993993,5544002495063497249,0,0,-13.38275112278081  -0.43372374747333
0,30,19.36435114049836,8095935967430397058,0,0,9.09704125889094  -20.02952043465291
0,31,19.414564726725192,7324376493316993710,0,0,-19.01682810395561  7.155703115624419
0,32,19.540068755702308,2369235429981831446,0,0,-9.006957681914422  24.984611759379405
0,33,19.605138763034457,-5633917575810489538,0,0,-9.432680090130283  12.153603147622306
