generation,i,fitness,hash,mom_hash,dad_hash,values
0,0,6.193118241508155,1091763055546972922,0,0,1.1349874009925687  0.9432546293823316
0,1,6.813987522993729,-1536467729546130912,0,0,1.8932506093632968  -0.9763728072666273
0,2,9.83859349177608,1856562259750664352,0,0,2.0230964798271733  1.1536581217874708
0,3,14.11357428305855,6994462363920904058,0,0,-1.8332130802090445  2.0851811381524428
0,4,14.257910041071554,-5943494870543013564,0,0,1.8371204320476249  0.8259804739819563
0,5,17.56021306627965,-3424337153638152813,0,0,0.7000387525606815  1.9863768402760256
0,6,18.77029301898413,2544174009287188598,0,0,0.9939704150880653  -1.6667182946746788
0,7,19.616822048462325,-852923115525122960,0,0,1.051742034520414  3.873852431406898
0,8,20.37875733804832,1902351852700917757,0,0,0.6880903075231863  -1.8834051580429425
0,9,20.617027645802118,-1473900188762708975,0,0,-2.060353452720175  1.7056214513978691
0,10,21.230329033677314,6828616520608885124,0,0,0.5228157174896326  -0.07373505346945652
0,11,21.916588204659448,6486512596204544878,0,0,2.9138925643725164  3.1106608077993334
0,12,22.664939096016983,8506351269380748120,0,0,-0.8233496603557482  -4.030814198719152
0,13,22.7484799421294,-6205500082397685407,0,0,2.83062644817616  3.0414670695989434
0,14,23.624458815041738,3603942498894509181,0,0,-1.330732434624998  1.1776476720113287
0,15,23.992102373823133,8499837057013838750,0,0,1.7551311667412532  3.0931980728097175
0,16,24.306691538306655,-3764224438900276669,0,0,0.2772784100673764  -0.7178068838336138
0,17,24.403341226943727,4663644868905511257,0,0,-1.4027310988273802  -0.8625776868232355
0,18,24.717174802834037,1506061495726679553,0,0,0.5886416714471885  1.889586990178401
0,19,24.772066407534055,-6294944628452180857,0,0,-3.8769039911300966  0.19911822248405464
0,20,24.888972135765542,1999544212035035203,0,0,-2.9789193156333966  -3.973332344103193
0,21,25.5316784384964,-2358870863740501749,0,0,-2.9347800608857915  -2.265290491306266
0,22,25.58712399917931,-2924063690108843799,0,0,2.378244102089532  -1.0892311328765354
0,23,25.826060048293783,-202807713510387320,0,0,-1.5449451594881283  0.8717369509742321
0,24,26.45810629466539,7769911004289577127,0,0,2.054506833806916  -3.2657971574351574
0,25,26.821010464765095,-4614381539025099913,0,0,0.3436700470249283  0.26722183215926876
0,26,26.937824698561773,-6845196442343496676,0,0,0.9208075399155478  4.9789829336500775
0,27,27.081030512005942,-7475663659490147733,0,0,3.3216966321044756  0.935144109307803
0,28,27.401374482361717,5372162270442746177,0,0,2.3687227410072866  1.9170147308157857
0,29,27.7930719258452,6144544577670361255,0,0,1.2449428289623166  -4.036755732877066
0,30,27.852240292800047,3206538393014018610,0,0,2.916961533905698  1.3559183949355766
0,31,28.32973974439709,-4359513721480956773,0,0,-0.14495805040995347  2.6121999123269113
0,32,29.0993108750675,7257211506145178746,0,0,-0.9837592045150032  4.2502384488591245
0,33,29.14838037237491,-8601391818422648605,0,0,2.5588219610671157  -0.8851524609269417
0,34,29.433478214176596,-671402418186341421,0,0,-1.2166483145260645  -1.39958088317454
0,35,29.78161171492635,-7518379005602317447,0,0,-2.306339705008845  -1.7851531242326497
0,36,29.85812187696542,5542832758469068255,0,0,1.785849104299504  4.103987498736545
0,37,30.28570211835703,6998023435686434297,0,0,-1.1439301376524327  2.436776146416843
0,38,30.3301394238942,4073330565983830663,0,0,4.247804442436293  1.0806425769967758
0,39,30.347917139850246,-3321169847819673437,0,0,-1.8459028260774621  -2.372908266268017
0,40,30.965494955534368,4432349871406472685,0,0,-4.799612261727898  0.9974680818664146
0,41,31.1837454012273,-363801238788076179,0,0,1.2405055732781376  -2.702551590260954
0,42,31.570255162900704,-7750851090447250744,0,0,-0.0535307188960914  3.6014386954482616
0,43,31.880418847951002,3191480786436930632,0,0,-0.19913310060210865  4.950990796873154
0,44,32.10055539906018,-7949442887118091782,0,0,-3.4317229208345985  -1.0294149782796378
0,45,32.13735561959146,1388842345299151263,0,0,2.89426272541779  1.4509306506062742
0,46,32.601965467202184,-33409497114131445,0,0,0.24783735079712432  -2.6548593011031913
0,47,32.74552102836974,-7522641984996331527,0,0,0.2252990635694072  2.4097188069440207
0,48,33.276803130910984,-8708780111137008489,0,0,1.4152052111964695  -3.1243172284034326
0,49,33.30492772331314,6015460679706255583,0,0,-2.2230968589415  0.47010487785273014
0,50,33.67234419330675,2240835290897441886,0,0,-1.8344294080200325  -5.02464634045729
0,51,33.823297274653115,2574016850338817012,0,0,2.4713387499293207  2.133680163517565
0,52,33.88700495766884,5593109564644493970,0,0,3.902227916780787  -3.910525773285303
0,53,34.00782997594945,-3014233728421001125,0,0,0.27690036550488895  1.5156166846598493
0,54,34.13027887972219,-2602559978048741993,0,0,0.34847614771217383  -0.39890646121470663
0,55,34.13319929478914,7886677388432340952,0,0,4.803644310276158  0.8600010039343591
0,56,34.1996433849393,3883638108726335479,0,0,3.3330979819210134  1.8384741209161364
0,57,34.23389576757458,-4253847755933873105,0,0,-2.5870163728372075  1.8210467224593847
0,58,34.65092355992843,5946579170804719601,0,0,4.957460140480619  -1.221632496352056
0,59,34.69268531510805,-210779214896461767,0,0,-1.365326770209482  -4.0174574948637245
0,60,34.781043824662675,-5115996930691776583,0,0,2.6569047647446267  2.8509817498928545
0,61,35.33827818800388,-1883261523499500179,0,0,0.4200226043670803  1.6925215991254836
0,62,35.708573453835534,749478464347551147,0,0,-4.198773699982058  -1.2450966821107352
0,63,35.951986005643484,3740781602436222764,0,0,1.3099767112704548  2.335228555479171
0,64,36.32840901795346,2870456318247470368,0,0,-0.5569497128435152  2.765921535800701
0,65,36.57912422619012,-7342541972163685802,0,0,-4.2011684657670525  -1.7688099948710838
0,66,36.69463356587086,-6917493820429827374,0,0,2.759250367353509  -3.834027085106078
0,67,36.84570458805712,-3901978556563337541,0,0,4.738306064914657  1.113113884175779
0,68,37.07228927391993,7496441145938953298,0,0,0.3821479803167396  1.3878590640190547
0,69,37.34777035710873,-995223645171022104,0,0,-0.293432643844147  -4.2002439412342
0,70,38.059731360182724,2525481675337761000,0,0,2.089758286762594  3.48854436854917
0,71,38.17018577747711,-1184353797944928658,0,0,-3.770399303660918  1.30730766204504
0,72,38.664098145170215,-2850233525647250282,0,0,-5.064557084758085  -2.207016832739082
0,73,38.91652682165577,7255395698979036051,0,0,0.7920710780052742  3.432677040587296
0,74,38.96062669219366,798462777263704232,0,0,4.405172620966259  0.08113789066135713
0,75,39.088160834136815,3672194720033616651,0,0,1.328543668500762  2.656790222307685
0,76,39.09228497456491,-27856677548337165,0,0,-4.24615989666215  -2.8722072250189887
0,77,39.172898345296474,-4721023969246175998,0,0,1.5602610747402226  -2.7520187287388627
0,78,39.42570959990391,4867451339008639737,0,0,-4.0643784593898395  -1.4789115698367334
0,79,40.09191008079755,-2168400396046920773,0,0,1.117940653738554  4.678742803525664
0,80,40.16534851210021,2398744530178094879,0,0,-3.8358730976011772  -2.335789851610443
0,81,40.71019096346328,-3361899152157572266,0,0,0.6673504294740269  -4.9273817313383645
0,82,41.016535184950406,9076080751429259711,0,0,-3.3481619778047573  -2.8136657282323108
0,83,41.101505821437385,4855514157158337956,0,0,-4.895090543985092  -1.3042590292650416
0,84,41.39179204158129,-3503298131965206049,0,0,0.6565235871827362  -3.322198389360291
0,85,41.4218957466976,1556920274724985276,0,0,3.0304455827192855  3.4816774419674017
0,86,41.58971656049207,-4291356057103543069,0,0,2.955771020891256  -4.751744384411603
0,87,41.79598868201417,7230331028604902740,0,0,-4.210877065536416  -3.92488266718183
0,88,42.63050401358902,1338442776969430865,0,0,-1.3479509284881432  3.732292242181397
0,89,42.6715674622736,7096963901636979739,0,0,-1.6020635685704327  -2.36280100320193
0,90,42.70572725803382,2010811844983748310,0,0,1.8219087437542205  4.7276117062798475
0,91,42.84464939790075,3752463372901737210,0,0,-1.983481587922256  -4.6132125098005545
0,92,43.094609380306125,1101701021452923069,0,0,2.8854920911093336  4.75510979025555
0,93,43.42989974159053,6458370109293632545,0,0,-2.5234849610447623  1.3403003336820438
0,94,43.617045138819265,-1267314205844259789,0,0,-2.512043367218479  -4.064655402656347
